x,y,filename,block
-57,82,output_996.wav,4
79,130,output_997.wav,3
21,-101,output_998.wav,13
199,100,output_999.wav,1
60,20,output_1000.wav,0
-180,-199,output_1001.wav,10
158,61,output_1002.wav,1
177,114,output_1003.wav,2
66,166,output_1004.wav,3
178,-25,output_1005.wav,15
-73,-183,output_1006.wav,11
-55,161,output_1007.wav,5
54,-157,output_1008.wav,13
126,94,output_1009.wav,1
180,62,output_1010.wav,1
196,125,output_1011.wav,2
-145,-75,output_1012.wav,9
20,-163,output_1013.wav,13
-65,160,output_1014.wav,5
-157,-43,output_1015.wav,9
-96,57,output_1016.wav,4
-112,-46,output_1017.wav,9
116,181,output_1018.wav,2
196,23,output_1019.wav,1
-6,-18,output_1020.wav,8
-95,-126,output_1021.wav,11
111,-14,output_1022.wav,15
-124,156,output_1023.wav,6
-119,-49,output_1024.wav,9
-118,-134,output_1025.wav,10
138,-89,output_1026.wav,15
57,-27,output_1027.wav,12
195,-96,output_1028.wav,15
115,-92,output_1029.wav,15
131,59,output_1030.wav,1
-152,0,output_1031.wav,7
-73,-138,output_1032.wav,11
-92,107,output_1033.wav,5
-100,17,output_1034.wav,4
-25,-164,output_1035.wav,11
118,175,output_1036.wav,2
44,134,output_1037.wav,3
-173,39,output_1038.wav,7
-98,21,output_1039.wav,4
92,97,output_1040.wav,0
152,127,output_1041.wav,2
-43,-82,output_1042.wav,8
35,88,output_1043.wav,0
113,13,output_1044.wav,1
-89,-188,output_1045.wav,11
27,70,output_1046.wav,0
-47,-66,output_1047.wav,8
151,-86,output_1048.wav,15
133,189,output_1049.wav,2
-33,19,output_1050.wav,4
160,-1,output_1051.wav,15
193,-190,output_1052.wav,14
-177,132,output_1053.wav,6
-181,-22,output_1054.wav,9
32,-143,output_1055.wav,13
5,192,output_1056.wav,3
66,-97,output_1057.wav,12
-74,-33,output_1058.wav,8
-51,87,output_1059.wav,4
125,36,output_1060.wav,1
-186,-106,output_1061.wav,10
-48,-89,output_1062.wav,8
-131,2,output_1063.wav,7
-99,181,output_1064.wav,5
44,69,output_1065.wav,0
67,-134,output_1066.wav,13
192,73,output_1067.wav,1
-140,2,output_1068.wav,7
58,23,output_1069.wav,0
60,-37,output_1070.wav,12
161,-104,output_1071.wav,14
-32,-72,output_1072.wav,8
79,150,output_1073.wav,3
17,161,output_1074.wav,3
191,89,output_1075.wav,1
-72,58,output_1076.wav,4
-103,103,output_1077.wav,6
-153,178,output_1078.wav,6
71,115,output_1079.wav,3
-143,-1,output_1080.wav,9
-161,17,output_1081.wav,7
-88,23,output_1082.wav,4
183,140,output_1083.wav,2
-151,34,output_1084.wav,7
-186,-154,output_1085.wav,10
-125,79,output_1086.wav,7
12,-110,output_1087.wav,13
2,-174,output_1088.wav,13
56,-1,output_1089.wav,12
86,-158,output_1090.wav,13
-83,157,output_1091.wav,5
-8,-80,output_1092.wav,8
-141,-176,output_1093.wav,10
40,-155,output_1094.wav,13
10,61,output_1095.wav,0
-15,-144,output_1096.wav,11
44,76,output_1097.wav,0
-83,-13,output_1098.wav,8
199,85,output_1099.wav,1
159,-105,output_1100.wav,14
100,61,output_1101.wav,0
-154,73,output_1102.wav,7
53,90,output_1103.wav,0
101,123,output_1104.wav,2
-38,187,output_1105.wav,5
-116,43,output_1106.wav,7
195,199,output_1107.wav,2
97,-12,output_1108.wav,12
180,-7,output_1109.wav,15
-67,9,output_1110.wav,4
-139,94,output_1111.wav,7
-197,-198,output_1112.wav,10
-126,-71,output_1113.wav,9
148,-126,output_1114.wav,14
33,31,output_1115.wav,0
-122,-71,output_1116.wav,9
131,55,output_1117.wav,1
-42,44,output_1118.wav,4
94,-126,output_1119.wav,13
-104,-147,output_1120.wav,10
175,136,output_1121.wav,2
-162,99,output_1122.wav,7
141,137,output_1123.wav,2
-37,-153,output_1124.wav,11
-178,-119,output_1125.wav,10
58,-45,output_1126.wav,12
10,105,output_1127.wav,3
-102,-50,output_1128.wav,9
-12,3,output_1129.wav,4
160,127,output_1130.wav,2
19,-82,output_1131.wav,12
-186,95,output_1132.wav,7
148,77,output_1133.wav,1
26,160,output_1134.wav,3
-97,-37,output_1135.wav,8
-68,52,output_1136.wav,4
158,-125,output_1137.wav,14
166,38,output_1138.wav,1
-149,108,output_1139.wav,6
-107,117,output_1140.wav,6
-170,68,output_1141.wav,7
8,-102,output_1142.wav,13
96,23,output_1143.wav,0
11,123,output_1144.wav,3
58,-29,output_1145.wav,12
-57,18,output_1146.wav,4
-72,99,output_1147.wav,4
-96,-185,output_1148.wav,11
-96,86,output_1149.wav,4
128,-116,output_1150.wav,14
-185,-127,output_1151.wav,10
-32,78,output_1152.wav,4
-8,132,output_1153.wav,5
-142,-115,output_1154.wav,10
175,103,output_1155.wav,2
-56,-144,output_1156.wav,11
167,-29,output_1157.wav,15
-192,-124,output_1158.wav,10
146,-51,output_1159.wav,15
170,132,output_1160.wav,2
-137,-117,output_1161.wav,10
62,-54,output_1162.wav,12
66,-54,output_1163.wav,12
-105,-68,output_1164.wav,9
-161,111,output_1165.wav,6
-108,88,output_1166.wav,7
55,192,output_1167.wav,3
-70,-125,output_1168.wav,11
-122,-89,output_1169.wav,9
-17,-28,output_1170.wav,8
73,187,output_1171.wav,3
-132,-126,output_1172.wav,10
-41,98,output_1173.wav,4
-21,-97,output_1174.wav,8
-125,89,output_1175.wav,7
-90,-27,output_1176.wav,8
-9,52,output_1177.wav,4
-179,-100,output_1178.wav,9
-7,-145,output_1179.wav,11
-63,-63,output_1180.wav,8
-40,57,output_1181.wav,4
-106,39,output_1182.wav,7
-7,159,output_1183.wav,5
-176,-162,output_1184.wav,10
-42,-97,output_1185.wav,8
-50,132,output_1186.wav,5
-76,26,output_1187.wav,4
90,14,output_1188.wav,0
29,-145,output_1189.wav,13
-161,111,output_1190.wav,6
45,-187,output_1191.wav,13
100,-64,output_1192.wav,12
-50,-158,output_1193.wav,11
102,131,output_1194.wav,2
29,2,output_1195.wav,0
-152,-121,output_1196.wav,10
-162,-140,output_1197.wav,10
-21,199,output_1198.wav,5
-45,-24,output_1199.wav,8
57,63,output_1200.wav,0
193,114,output_1201.wav,2
-119,-102,output_1202.wav,10
-149,-164,output_1203.wav,10
132,-136,output_1204.wav,14
-134,-190,output_1205.wav,10
-142,-89,output_1206.wav,9
-11,-56,output_1207.wav,8
128,121,output_1208.wav,2
67,-57,output_1209.wav,12
42,-89,output_1210.wav,12
-89,159,output_1211.wav,5
-153,-152,output_1212.wav,10
-29,193,output_1213.wav,5
-168,134,output_1214.wav,6
-133,-104,output_1215.wav,10
152,141,output_1216.wav,2
-28,125,output_1217.wav,5
-142,60,output_1218.wav,7
80,124,output_1219.wav,3
102,68,output_1220.wav,1
-109,29,output_1221.wav,7
-77,-134,output_1222.wav,11
-170,-51,output_1223.wav,9
-118,127,output_1224.wav,6
-122,12,output_1225.wav,7
-36,176,output_1226.wav,5
-74,113,output_1227.wav,5
-139,159,output_1228.wav,6
-17,150,output_1229.wav,5
-123,-133,output_1230.wav,10
-68,-103,output_1231.wav,11
173,-123,output_1232.wav,14
40,-34,output_1233.wav,12
166,-189,output_1234.wav,14
-75,-167,output_1235.wav,11
-98,-82,output_1236.wav,8
154,129,output_1237.wav,2
103,-177,output_1238.wav,14
115,187,output_1239.wav,2
-94,163,output_1240.wav,5
-115,-94,output_1241.wav,9
-22,-112,output_1242.wav,11
63,168,output_1243.wav,3
195,99,output_1244.wav,1
-186,-117,output_1245.wav,10
64,-149,output_1246.wav,13
152,-69,output_1247.wav,15
198,-46,output_1248.wav,15
16,178,output_1249.wav,3
-116,-167,output_1250.wav,10
64,-189,output_1251.wav,13
35,-147,output_1252.wav,13
-74,-68,output_1253.wav,8
-200,-122,output_1254.wav,10
114,-88,output_1255.wav,15
-126,-118,output_1256.wav,10
165,128,output_1257.wav,2
171,-23,output_1258.wav,15
-177,47,output_1259.wav,7
-39,-68,output_1260.wav,8
-61,146,output_1261.wav,5
-159,188,output_1262.wav,6
-68,-44,output_1263.wav,8
-119,16,output_1264.wav,7
-6,137,output_1265.wav,5
-135,118,output_1266.wav,6
-82,14,output_1267.wav,4
61,171,output_1268.wav,3
-6,-175,output_1269.wav,11
-11,76,output_1270.wav,4
7,165,output_1271.wav,3
71,-142,output_1272.wav,13
-88,-161,output_1273.wav,11
-88,150,output_1274.wav,5
22,149,output_1275.wav,3
-23,-134,output_1276.wav,11
-200,-148,output_1277.wav,10
-137,25,output_1278.wav,7
99,67,output_1279.wav,0
-82,-105,output_1280.wav,11
134,13,output_1281.wav,1
85,5,output_1282.wav,0
39,-42,output_1283.wav,12
43,47,output_1284.wav,0
138,-106,output_1285.wav,14
70,64,output_1286.wav,0
36,112,output_1287.wav,3
195,-171,output_1288.wav,14
-38,-37,output_1289.wav,8
-90,-17,output_1290.wav,8
-56,94,output_1291.wav,4
-100,89,output_1292.wav,4
144,-179,output_1293.wav,14
-154,-126,output_1294.wav,10
14,-68,output_1295.wav,12
84,45,output_1296.wav,0
-22,-69,output_1297.wav,8
165,-171,output_1298.wav,14
27,80,output_1299.wav,0
160,136,output_1300.wav,2
192,147,output_1301.wav,2
-99,89,output_1302.wav,4
-106,77,output_1303.wav,7
-6,198,output_1304.wav,5
41,111,output_1305.wav,3
-163,187,output_1306.wav,6
-35,-71,output_1307.wav,8
-46,191,output_1308.wav,5
-143,-89,output_1309.wav,9
-62,-129,output_1310.wav,11
177,-31,output_1311.wav,15
72,-132,output_1312.wav,13
15,-180,output_1313.wav,13
-122,80,output_1314.wav,7
-57,58,output_1315.wav,4
-180,-24,output_1316.wav,9
-109,-101,output_1317.wav,10
78,-40,output_1318.wav,12
-92,-185,output_1319.wav,11
45,-148,output_1320.wav,13
115,7,output_1321.wav,1
-54,-76,output_1322.wav,8
-116,-161,output_1323.wav,10
118,-117,output_1324.wav,14
69,-200,output_1325.wav,13
-44,19,output_1326.wav,4
-124,-154,output_1327.wav,10
24,131,output_1328.wav,3
-179,174,output_1329.wav,6
-30,-197,output_1330.wav,11
137,174,output_1331.wav,2
182,-111,output_1332.wav,14
-74,-74,output_1333.wav,8
-73,-47,output_1334.wav,8
-188,-40,output_1335.wav,9
-186,24,output_1336.wav,7
-41,-112,output_1337.wav,11
152,146,output_1338.wav,2
125,-37,output_1339.wav,15
-194,-67,output_1340.wav,9
27,-28,output_1341.wav,12
110,-182,output_1342.wav,14
-12,-22,output_1343.wav,8
167,-97,output_1344.wav,15
123,153,output_1345.wav,2
-119,134,output_1346.wav,6
-199,-94,output_1347.wav,9
152,69,output_1348.wav,1
-109,-19,output_1349.wav,9
-174,24,output_1350.wav,7
135,151,output_1351.wav,2
-169,57,output_1352.wav,7
42,182,output_1353.wav,3
-83,-104,output_1354.wav,11
74,-31,output_1355.wav,12
-33,159,output_1356.wav,5
102,78,output_1357.wav,1
93,-110,output_1358.wav,13
-53,159,output_1359.wav,5
190,-137,output_1360.wav,14
-126,12,output_1361.wav,7
-143,123,output_1362.wav,6
-111,65,output_1363.wav,7
48,103,output_1364.wav,3
21,-180,output_1365.wav,13
-187,-127,output_1366.wav,10
130,33,output_1367.wav,1
163,-82,output_1368.wav,15
39,190,output_1369.wav,3
-79,-99,output_1370.wav,8
19,17,output_1371.wav,0
-13,-119,output_1372.wav,11
59,142,output_1373.wav,3
-140,-187,output_1374.wav,10
-80,-137,output_1375.wav,11
-10,-38,output_1376.wav,8
-181,-16,output_1377.wav,9
-152,-3,output_1378.wav,9
-87,-43,output_1379.wav,8
8,-186,output_1380.wav,13
-173,-75,output_1381.wav,9
3,-104,output_1382.wav,13
-127,45,output_1383.wav,7
62,-38,output_1384.wav,12
171,19,output_1385.wav,1
4,-75,output_1386.wav,12
-118,-93,output_1387.wav,9
45,-177,output_1388.wav,13
-86,-56,output_1389.wav,8
172,-115,output_1390.wav,14
-31,177,output_1391.wav,5
-100,144,output_1392.wav,5
-176,141,output_1393.wav,6
-32,-27,output_1394.wav,8
-109,-126,output_1395.wav,10
-128,-160,output_1396.wav,10
25,151,output_1397.wav,3
107,-67,output_1398.wav,15
-112,56,output_1399.wav,7
171,-90,output_1400.wav,15
192,90,output_1401.wav,1
-58,120,output_1402.wav,5
138,63,output_1403.wav,1
106,-75,output_1404.wav,15
-187,-136,output_1405.wav,10
-29,61,output_1406.wav,4
120,73,output_1407.wav,1
-155,117,output_1408.wav,6
166,111,output_1409.wav,2
-143,40,output_1410.wav,7
30,-146,output_1411.wav,13
-95,-112,output_1412.wav,11
90,-175,output_1413.wav,13
7,-25,output_1414.wav,12
160,136,output_1415.wav,2
39,-111,output_1416.wav,13
169,38,output_1417.wav,1
97,127,output_1418.wav,3
47,2,output_1419.wav,0
168,76,output_1420.wav,1
12,182,output_1421.wav,3
143,-187,output_1422.wav,14
-52,146,output_1423.wav,5
-138,-73,output_1424.wav,9
-87,-23,output_1425.wav,8
-1,11,output_1426.wav,4
168,9,output_1427.wav,1
123,-49,output_1428.wav,15
12,152,output_1429.wav,3
40,-97,output_1430.wav,12
162,177,output_1431.wav,2
-169,-101,output_1432.wav,10
-182,-122,output_1433.wav,10
60,143,output_1434.wav,3
-147,121,output_1435.wav,6
163,-174,output_1436.wav,14
-174,-42,output_1437.wav,9
93,96,output_1438.wav,0
-56,116,output_1439.wav,5
123,121,output_1440.wav,2
-70,45,output_1441.wav,4
-14,184,output_1442.wav,5
160,14,output_1443.wav,1
-184,-5,output_1444.wav,9
-178,-106,output_1445.wav,10
169,21,output_1446.wav,1
62,144,output_1447.wav,3
-46,-131,output_1448.wav,11
88,-12,output_1449.wav,12
55,-150,output_1450.wav,13
-96,56,output_1451.wav,4
-122,112,output_1452.wav,6
-24,-123,output_1453.wav,11
-168,-177,output_1454.wav,10
127,-128,output_1455.wav,14
-91,69,output_1456.wav,4
-42,56,output_1457.wav,4
-37,-30,output_1458.wav,8
-27,122,output_1459.wav,5
113,135,output_1460.wav,2
-141,125,output_1461.wav,6
156,-148,output_1462.wav,14
-45,62,output_1463.wav,4
32,72,output_1464.wav,0
-85,63,output_1465.wav,4
-13,-148,output_1466.wav,11
-47,155,output_1467.wav,5
-190,58,output_1468.wav,7
-39,-74,output_1469.wav,8
88,76,output_1470.wav,0
98,-17,output_1471.wav,12
-25,-157,output_1472.wav,11
-156,-171,output_1473.wav,10
-58,-10,output_1474.wav,8
70,-191,output_1475.wav,13
119,167,output_1476.wav,2
-182,166,output_1477.wav,6
15,-115,output_1478.wav,13
136,-73,output_1479.wav,15
-27,49,output_1480.wav,4
22,-110,output_1481.wav,13
76,36,output_1482.wav,0
-182,-118,output_1483.wav,10
-170,-168,output_1484.wav,10
-113,-94,output_1485.wav,9
-86,-55,output_1486.wav,8
62,181,output_1487.wav,3
171,-90,output_1488.wav,15
-33,173,output_1489.wav,5
63,13,output_1490.wav,0
-51,-104,output_1491.wav,11
89,-132,output_1492.wav,13
69,-87,output_1493.wav,12
125,123,output_1494.wav,2
71,-172,output_1495.wav,13
-9,81,output_1496.wav,4
83,-95,output_1497.wav,12
-33,-200,output_1498.wav,11
78,-105,output_1499.wav,13
-82,77,output_1500.wav,4
-175,-49,output_1501.wav,9
-1,-160,output_1502.wav,11
117,-39,output_1503.wav,15
0,-71,output_1504.wav,12
-90,126,output_1505.wav,5
-63,-51,output_1506.wav,8
-85,-63,output_1507.wav,8
14,87,output_1508.wav,0
181,114,output_1509.wav,2
-181,-36,output_1510.wav,9
-60,112,output_1511.wav,5
-28,147,output_1512.wav,5
169,-11,output_1513.wav,15
76,32,output_1514.wav,0
-92,-176,output_1515.wav,11
137,92,output_1516.wav,1
87,149,output_1517.wav,3
-111,-131,output_1518.wav,10
116,-75,output_1519.wav,15
95,-160,output_1520.wav,13
184,111,output_1521.wav,2
-71,53,output_1522.wav,4
61,-101,output_1523.wav,13
-74,-111,output_1524.wav,11
115,198,output_1525.wav,2
70,-9,output_1526.wav,12
-128,1,output_1527.wav,7
160,-168,output_1528.wav,14
163,-143,output_1529.wav,14
-190,-86,output_1530.wav,9
-18,131,output_1531.wav,5
-112,-53,output_1532.wav,9
-169,148,output_1533.wav,6
-26,33,output_1534.wav,4
-2,37,output_1535.wav,4
-142,83,output_1536.wav,7
-176,-78,output_1537.wav,9
83,5,output_1538.wav,0
29,184,output_1539.wav,3
-123,-141,output_1540.wav,10
-169,-151,output_1541.wav,10
-132,109,output_1542.wav,6
-124,58,output_1543.wav,7
105,-37,output_1544.wav,15
124,141,output_1545.wav,2
58,54,output_1546.wav,0
-117,75,output_1547.wav,7
-118,148,output_1548.wav,6
-138,191,output_1549.wav,6
-182,176,output_1550.wav,6
-41,-155,output_1551.wav,11
-49,35,output_1552.wav,4
65,193,output_1553.wav,3
-101,-122,output_1554.wav,10
22,52,output_1555.wav,0
-3,105,output_1556.wav,5
72,-20,output_1557.wav,12
188,-30,output_1558.wav,15
-108,-155,output_1559.wav,10
-20,-84,output_1560.wav,8
-108,117,output_1561.wav,6
-95,-90,output_1562.wav,8
-128,-6,output_1563.wav,9
-51,-88,output_1564.wav,8
-126,-155,output_1565.wav,10
-178,-128,output_1566.wav,10
-1,-178,output_1567.wav,11
-8,-96,output_1568.wav,8
179,-51,output_1569.wav,15
-194,42,output_1570.wav,7
52,101,output_1571.wav,3
6,-38,output_1572.wav,12
102,-165,output_1573.wav,14
-103,-189,output_1574.wav,10
-124,186,output_1575.wav,6
-159,54,output_1576.wav,7
-24,183,output_1577.wav,5
-175,56,output_1578.wav,7
68,173,output_1579.wav,3
74,80,output_1580.wav,0
-34,-160,output_1581.wav,11
23,-181,output_1582.wav,13
-43,-26,output_1583.wav,8
-186,75,output_1584.wav,7
-149,194,output_1585.wav,6
82,111,output_1586.wav,3
50,-95,output_1587.wav,12
101,76,output_1588.wav,1
-50,-118,output_1589.wav,11
195,58,output_1590.wav,1
194,110,output_1591.wav,2
-50,101,output_1592.wav,5
98,-96,output_1593.wav,12
39,122,output_1594.wav,3
-80,45,output_1595.wav,4
2,-44,output_1596.wav,12
-85,-142,output_1597.wav,11
-85,146,output_1598.wav,5
66,14,output_1599.wav,0
95,-141,output_1600.wav,13
-191,106,output_1601.wav,6
198,140,output_1602.wav,2
62,135,output_1603.wav,3
-88,-48,output_1604.wav,8
93,30,output_1605.wav,0
-171,-21,output_1606.wav,9
-101,-194,output_1607.wav,10
173,185,output_1608.wav,2
-144,-27,output_1609.wav,9
13,-97,output_1610.wav,12
171,98,output_1611.wav,1
189,67,output_1612.wav,1
-32,-137,output_1613.wav,11
-109,-162,output_1614.wav,10
185,-61,output_1615.wav,15
-140,109,output_1616.wav,6
179,95,output_1617.wav,1
-178,167,output_1618.wav,6
-52,10,output_1619.wav,4
62,-12,output_1620.wav,12
124,26,output_1621.wav,1
140,-200,output_1622.wav,14
171,56,output_1623.wav,1
-158,-122,output_1624.wav,10
-55,-11,output_1625.wav,8
-42,-138,output_1626.wav,11
-111,86,output_1627.wav,7
-60,-6,output_1628.wav,8
24,-152,output_1629.wav,13
72,-154,output_1630.wav,13
-40,84,output_1631.wav,4
-2,-100,output_1632.wav,8
188,59,output_1633.wav,1
133,55,output_1634.wav,1
-12,-14,output_1635.wav,8
62,-146,output_1636.wav,13
96,-114,output_1637.wav,13
34,50,output_1638.wav,0
74,-189,output_1639.wav,13
-110,-137,output_1640.wav,10
164,3,output_1641.wav,1
42,113,output_1642.wav,3
-177,18,output_1643.wav,7
77,38,output_1644.wav,0
140,98,output_1645.wav,1
137,42,output_1646.wav,1
-184,191,output_1647.wav,6
36,189,output_1648.wav,3
-21,81,output_1649.wav,4
-3,-28,output_1650.wav,8
-123,81,output_1651.wav,7
-4,-20,output_1652.wav,8
148,9,output_1653.wav,1
58,82,output_1654.wav,0
-55,-194,output_1655.wav,11
-183,159,output_1656.wav,6
-89,131,output_1657.wav,5
-52,-198,output_1658.wav,11
-29,134,output_1659.wav,5
-163,-38,output_1660.wav,9
195,34,output_1661.wav,1
80,-121,output_1662.wav,13
-164,-193,output_1663.wav,10
13,138,output_1664.wav,3
80,-6,output_1665.wav,12
147,-85,output_1666.wav,15
123,103,output_1667.wav,2
-174,187,output_1668.wav,6
-18,121,output_1669.wav,5
180,-53,output_1670.wav,15
-23,-35,output_1671.wav,8
-156,147,output_1672.wav,6
11,-20,output_1673.wav,12
-17,-73,output_1674.wav,8
-74,133,output_1675.wav,5
19,-130,output_1676.wav,13
23,-183,output_1677.wav,13
199,144,output_1678.wav,2
70,-10,output_1679.wav,12
-33,8,output_1680.wav,4
133,-43,output_1681.wav,15
-22,185,output_1682.wav,5
145,-47,output_1683.wav,15
25,-200,output_1684.wav,13
37,-16,output_1685.wav,12
24,76,output_1686.wav,0
158,64,output_1687.wav,1
164,-75,output_1688.wav,15
146,-7,output_1689.wav,15
16,-72,output_1690.wav,12
48,-18,output_1691.wav,12
-3,-142,output_1692.wav,11
-23,-17,output_1693.wav,8
161,17,output_1694.wav,1
-145,-40,output_1695.wav,9
55,136,output_1696.wav,3
-116,-10,output_1697.wav,9
145,159,output_1698.wav,2
-118,-174,output_1699.wav,10
171,-48,output_1700.wav,15
7,79,output_1701.wav,0
-121,27,output_1702.wav,7
132,147,output_1703.wav,2
-124,-31,output_1704.wav,9
-79,-98,output_1705.wav,8
193,116,output_1706.wav,2
-78,171,output_1707.wav,5
-87,-118,output_1708.wav,11
-134,-177,output_1709.wav,10
-67,-29,output_1710.wav,8
-197,-178,output_1711.wav,10
1,127,output_1712.wav,3
39,-34,output_1713.wav,12
-31,-199,output_1714.wav,11
-107,-75,output_1715.wav,9
177,132,output_1716.wav,2
71,139,output_1717.wav,3
-52,40,output_1718.wav,4
-102,-76,output_1719.wav,9
-139,193,output_1720.wav,6
-150,108,output_1721.wav,6
27,52,output_1722.wav,0
186,-92,output_1723.wav,15
-15,48,output_1724.wav,4
44,-18,output_1725.wav,12
127,-54,output_1726.wav,15
58,142,output_1727.wav,3
152,86,output_1728.wav,1
-159,-93,output_1729.wav,9
-61,88,output_1730.wav,4
196,-65,output_1731.wav,15
-175,94,output_1732.wav,7
-4,-74,output_1733.wav,8
-157,54,output_1734.wav,7
169,14,output_1735.wav,1
89,-162,output_1736.wav,13
-36,-24,output_1737.wav,8
-19,110,output_1738.wav,5
-75,-175,output_1739.wav,11
-131,60,output_1740.wav,7
-54,-17,output_1741.wav,8
38,36,output_1742.wav,0
162,79,output_1743.wav,1
58,-83,output_1744.wav,12
-37,115,output_1745.wav,5
94,36,output_1746.wav,0
67,-33,output_1747.wav,12
-75,-137,output_1748.wav,11
-144,28,output_1749.wav,7
56,-43,output_1750.wav,12
110,-172,output_1751.wav,14
